"","topic","term","beta"
"19633",13,"jta",6.00734097066616e-06
"19634",14,"jta",6.57146800023657e-06
"19635",15,"jta",5.52904684761394e-06
"19636",16,"jta",5.74867924094439e-06
"19637",17,"jta",5.4787615807323e-06
"19638",18,"jta",5.98146940777471e-06
"19639",19,"jta",6.02834527950423e-06
"19640",20,"jta",6.60009372133084e-06
"19641",1,"meteor",6.17730089014906e-06
"19642",2,"meteor",6.11459983001412e-06
"19643",3,"meteor",6.57838474341011e-06
"19644",4,"meteor",6.24949222875641e-06
"19645",5,"meteor",5.15748376681984e-06
"19646",6,"meteor",4.90838499408539e-06
"19647",7,"meteor",6.66735360612912e-05
"19648",8,"meteor",6.61056500499098e-06
"19649",9,"meteor",5.57621854315714e-06
"19650",10,"meteor",6.07928604864644e-06
"19651",11,"meteor",5.3861027776132e-06
"19652",12,"meteor",4.67567201095977e-06
"19653",13,"meteor",6.00734097066616e-06
"19654",14,"meteor",6.57146800023657e-06
"19655",15,"meteor",5.52904684761394e-06
"19656",16,"meteor",6.32354716503883e-05
"19657",17,"meteor",5.4787615807323e-06
"19658",18,"meteor",5.98146940777471e-06
"19659",19,"meteor",6.02834527950423e-06
"19660",20,"meteor",6.60009372133084e-06
"19661",1,"branch",6.17730089014906e-06
"19662",2,"branch",6.11459983001412e-06
"19663",3,"branch",6.57838474341011e-06
"19664",4,"branch",0.000131239336803885
"19665",5,"branch",5.15748376681984e-06
"19666",6,"branch",4.90838499408539e-06
"19667",7,"branch",6.06123055102647e-06
"19668",8,"branch",6.61056500499098e-06
"19669",9,"branch",5.57621854315714e-06
"19670",10,"branch",6.07928604864644e-06
"19671",11,"branch",5.3861027776132e-06
"19672",12,"branch",4.67567201095977e-06
"19673",13,"branch",6.00734097066616e-06
"19674",14,"branch",6.57146800023657e-06
"19675",15,"branch",5.52904684761394e-06
"19676",16,"branch",5.74867924094439e-06
"19677",17,"branch",5.4787615807323e-06
"19678",18,"branch",5.98146940777471e-06
"19679",19,"branch",6.02834527950423e-06
"19680",20,"branch",6.60009372133084e-06
"19681",1,"major",0.00012972331869313
"19682",2,"major",6.11459983001412e-06
"19683",3,"major",6.57838474341011e-06
"19684",4,"major",6.87444145163205e-05
"19685",5,"major",5.15748376681984e-06
"19686",6,"major",4.90838499408539e-06
"19687",7,"major",6.06123055102647e-06
"19688",8,"major",6.61056500499098e-06
"19689",9,"major",5.57621854315714e-06
"19690",10,"major",0.00474792240399287
"19691",11,"major",5.3861027776132e-06
"19692",12,"major",5.14323921205575e-05
"19693",13,"major",6.00734097066616e-06
"19694",14,"major",6.57146800023657e-06
"19695",15,"major",5.52904684761394e-06
"19696",16,"major",5.74867924094439e-06
"19697",17,"major",6.02663773880552e-05
"19698",18,"major",5.98146940777471e-06
"19699",19,"major",0.000126595250869589
"19700",20,"major",7.26010309346392e-05
"19701",1,"hystrixruntimeexception",6.17730089014906e-06
"19702",2,"hystrixruntimeexception",6.11459983001412e-06
"19703",3,"hystrixruntimeexception",6.57838474341011e-06
"19704",4,"hystrixruntimeexception",6.24949222875641e-06
"19705",5,"hystrixruntimeexception",5.15748376681984e-06
"19706",6,"hystrixruntimeexception",4.90838499408539e-06
"19707",7,"hystrixruntimeexception",6.06123055102647e-06
"19708",8,"hystrixruntimeexception",6.61056500499098e-06
"19709",9,"hystrixruntimeexception",5.57621854315714e-06
"19710",10,"hystrixruntimeexception",6.07928604864644e-06
"19711",11,"hystrixruntimeexception",5.3861027776132e-06
"19712",12,"hystrixruntimeexception",4.67567201095977e-06
"19713",13,"hystrixruntimeexception",6.00734097066616e-06
"19714",14,"hystrixruntimeexception",6.57146800023657e-06
"19715",15,"hystrixruntimeexception",5.52904684761394e-06
"19716",16,"hystrixruntimeexception",5.74867924094439e-06
"19717",17,"hystrixruntimeexception",5.4787615807323e-06
"19718",18,"hystrixruntimeexception",5.98146940777471e-06
"19719",19,"hystrixruntimeexception",6.63117980745465e-05
"19720",20,"hystrixruntimeexception",6.60009372133084e-06
"19721",1,"microprofile",6.17730089014906e-06
"19722",2,"microprofile",6.11459983001412e-06
"19723",3,"microprofile",6.57838474341011e-06
"19724",4,"microprofile",6.24949222875641e-06
"19725",5,"microprofile",5.15748376681984e-06
"19726",6,"microprofile",4.90838499408539e-06
"19727",7,"microprofile",6.06123055102647e-06
"19728",8,"microprofile",6.61056500499098e-06
"19729",9,"microprofile",5.57621854315714e-06
"19730",10,"microprofile",6.07928604864644e-06
"19731",11,"microprofile",5.3861027776132e-06
"19732",12,"microprofile",4.67567201095977e-06
"19733",13,"microprofile",6.00734097066616e-06
"19734",14,"microprofile",6.57146800023657e-06
"19735",15,"microprofile",5.52904684761394e-06
"19736",16,"microprofile",6.32354716503883e-05
"19737",17,"microprofile",5.4787615807323e-06
"19738",18,"microprofile",5.98146940777471e-06
"19739",19,"microprofile",6.02834527950423e-06
"19740",20,"microprofile",6.60009372133084e-06
"19741",1,"es",6.17730089014906e-06
"19742",2,"es",6.11459983001412e-06
"19743",3,"es",6.57838474341011e-06
"19744",4,"es",6.24949222875641e-06
"19745",5,"es",5.15748376681984e-06
"19746",6,"es",4.90838499408539e-06
"19747",7,"es",6.06123055102647e-06
"19748",8,"es",6.61056500499098e-06
"19749",9,"es",5.57621854315714e-06
"19750",10,"es",6.07928604864644e-06
"19751",11,"es",5.3861027776132e-06
"19752",12,"es",4.67567201095977e-06
"19753",13,"es",0.000126154160383989
"19754",14,"es",6.57146800023657e-06
"19755",15,"es",5.52904684761394e-06
"19756",16,"es",5.74867924094439e-06
"19757",17,"es",5.4787615807323e-06
"19758",18,"es",5.98146940777471e-06
"19759",19,"es",6.02834527950423e-06
"19760",20,"es",6.60009372133084e-06
"19761",1,"diagram",6.17730089014906e-06
"19762",2,"diagram",6.11459983001412e-06
"19763",3,"diagram",0.000138146079611612
"19764",4,"diagram",6.24949222875641e-06
"19765",5,"diagram",0.00129452842547178
"19766",6,"diagram",0.00123200463351543
"19767",7,"diagram",6.06123055102647e-06
"19768",8,"diagram",6.61056500499098e-06
"19769",9,"diagram",5.57621854315714e-06
"19770",10,"diagram",6.07928604864644e-06
"19771",11,"diagram",5.3861027776132e-06
"19772",12,"diagram",4.67567201095977e-06
"19773",13,"diagram",6.00734097066616e-06
"19774",14,"diagram",6.57146800023657e-06
"19775",15,"diagram",5.52904684761394e-06
"19776",16,"diagram",0.000120722264059832
"19777",17,"diagram",5.4787615807323e-06
"19778",18,"diagram",5.98146940777471e-06
"19779",19,"diagram",6.02834527950423e-06
"19780",20,"diagram",0.00244863477061374
"19781",1,"flask",6.17730089014906e-06
"19782",2,"flask",6.11459983001412e-06
"19783",3,"flask",6.57838474341011e-06
"19784",4,"flask",6.24949222875641e-06
"19785",5,"flask",5.15748376681984e-06
"19786",6,"flask",4.90838499408539e-06
"19787",7,"flask",6.06123055102647e-06
"19788",8,"flask",6.61056500499098e-06
"19789",9,"flask",5.57621854315714e-06
"19790",10,"flask",6.07928604864644e-06
"19791",11,"flask",0.000166969186106009
"19792",12,"flask",4.67567201095977e-06
"19793",13,"flask",6.00734097066616e-06
"19794",14,"flask",6.57146800023657e-06
"19795",15,"flask",5.52904684761394e-06
"19796",16,"flask",5.74867924094439e-06
"19797",17,"flask",5.4787615807323e-06
"19798",18,"flask",5.98146940777471e-06
"19799",19,"flask",6.02834527950423e-06
"19800",20,"flask",6.60009372133084e-06
"19801",1,"illegal",6.17730089014906e-06
"19802",2,"illegal",6.11459983001412e-06
"19803",3,"illegal",6.57838474341011e-06
"19804",4,"illegal",6.87444145163205e-05
"19805",5,"illegal",5.15748376681984e-06
"19806",6,"illegal",4.90838499408539e-06
"19807",7,"illegal",6.06123055102647e-06
"19808",8,"illegal",6.61056500499098e-06
"19809",9,"illegal",5.57621854315714e-06
"19810",10,"illegal",6.07928604864644e-06
"19811",11,"illegal",5.3861027776132e-06
"19812",12,"illegal",4.67567201095977e-06
"19813",13,"illegal",6.00734097066616e-06
"19814",14,"illegal",6.57146800023657e-06
"19815",15,"illegal",5.52904684761394e-06
"19816",16,"illegal",5.74867924094439e-06
"19817",17,"illegal",5.4787615807323e-06
"19818",18,"illegal",5.98146940777471e-06
"19819",19,"illegal",6.02834527950423e-06
"19820",20,"illegal",6.60009372133084e-06
"19821",1,"algorithm",6.17730089014906e-06
"19822",2,"algorithm",6.11459983001412e-06
"19823",3,"algorithm",6.57838474341011e-06
"19824",4,"algorithm",6.24949222875641e-06
"19825",5,"algorithm",5.15748376681984e-06
"19826",6,"algorithm",4.90838499408539e-06
"19827",7,"algorithm",6.06123055102647e-06
"19828",8,"algorithm",6.61056500499098e-06
"19829",9,"algorithm",5.57621854315714e-06
"19830",10,"algorithm",6.07928604864644e-06
"19831",11,"algorithm",5.3861027776132e-06
"19832",12,"algorithm",4.67567201095977e-06
"19833",13,"algorithm",6.00734097066616e-06
"19834",14,"algorithm",6.57146800023657e-06
"19835",15,"algorithm",5.52904684761394e-06
"19836",16,"algorithm",5.74867924094439e-06
"19837",17,"algorithm",5.4787615807323e-06
"19838",18,"algorithm",6.57961634855218e-05
"19839",19,"algorithm",6.02834527950423e-06
"19840",20,"algorithm",6.60009372133084e-06
"19841",1,"mongo",6.17730089014906e-06
"19842",2,"mongo",6.11459983001412e-06
"19843",3,"mongo",6.57838474341011e-06
"19844",4,"mongo",6.24949222875641e-06
"19845",5,"mongo",5.15748376681984e-06
"19846",6,"mongo",4.90838499408539e-06
"19847",7,"mongo",6.06123055102647e-06
"19848",8,"mongo",6.61056500499098e-06
"19849",9,"mongo",5.57621854315714e-06
"19850",10,"mongo",6.07928604864644e-06
"19851",11,"mongo",5.3861027776132e-06
"19852",12,"mongo",5.14323921205575e-05
"19853",13,"mongo",6.00734097066616e-06
"19854",14,"mongo",6.57146800023657e-06
"19855",15,"mongo",5.52904684761394e-06
"19856",16,"mongo",5.74867924094439e-06
"19857",17,"mongo",5.4787615807323e-06
"19858",18,"mongo",5.98146940777471e-06
"19859",19,"mongo",6.02834527950423e-06
"19860",20,"mongo",6.60009372133084e-06
"19861",1,"narayana",6.17730089014906e-06
"19862",2,"narayana",6.11459983001412e-06
"19863",3,"narayana",7.23622321775112e-05
"19864",4,"narayana",6.24949222875641e-06
"19865",5,"narayana",5.15748376681984e-06
"19866",6,"narayana",4.90838499408539e-06
"19867",7,"narayana",6.06123055102647e-06
"19868",8,"narayana",6.61056500499098e-06
"19869",9,"narayana",5.57621854315714e-06
"19870",10,"narayana",6.07928604864644e-06
"19871",11,"narayana",5.3861027776132e-06
"19872",12,"narayana",4.67567201095977e-06
"19873",13,"narayana",6.00734097066616e-06
"19874",14,"narayana",6.57146800023657e-06
"19875",15,"narayana",5.52904684761394e-06
"19876",16,"narayana",5.74867924094439e-06
"19877",17,"narayana",5.4787615807323e-06
"19878",18,"narayana",5.98146940777471e-06
"19879",19,"narayana",6.02834527950423e-06
"19880",20,"narayana",6.60009372133084e-06
"19881",1,"assert",6.17730089014906e-06
"19882",2,"assert",6.11459983001412e-06
"19883",3,"assert",6.57838474341011e-06
"19884",4,"assert",6.87444145163205e-05
"19885",5,"assert",5.15748376681984e-06
"19886",6,"assert",4.90838499408539e-06
"19887",7,"assert",6.06123055102647e-06
"19888",8,"assert",6.61056500499098e-06
"19889",9,"assert",5.57621854315714e-06
"19890",10,"assert",6.07928604864644e-06
"19891",11,"assert",5.3861027776132e-06
"19892",12,"assert",4.67567201095977e-06
"19893",13,"assert",6.00734097066616e-06
"19894",14,"assert",6.57146800023657e-06
"19895",15,"assert",5.52904684761394e-06
"19896",16,"assert",5.74867924094439e-06
"19897",17,"assert",5.4787615807323e-06
"19898",18,"assert",5.98146940777471e-06
"19899",19,"assert",6.02834527950423e-06
"19900",20,"assert",6.60009372133084e-06
"19901",1,"continue",6.17730089014906e-06
"19902",2,"continue",6.11459983001412e-06
"19903",3,"continue",6.57838474341011e-06
"19904",4,"continue",6.24949222875641e-06
"19905",5,"continue",5.15748376681984e-06
"19906",6,"continue",0.000888417683929457
"19907",7,"continue",6.06123055102647e-06
"19908",8,"continue",6.61056500499098e-06
"19909",9,"continue",5.57621854315714e-06
"19910",10,"continue",0.000492422169940362
"19911",11,"continue",5.3861027776132e-06
"19912",12,"continue",9.81891122301552e-05
"19913",13,"continue",6.00734097066616e-06
"19914",14,"continue",0.000992291668035723
"19915",15,"continue",0.00039256232618059
"19916",16,"continue",5.74867924094439e-06
"19917",17,"continue",5.4787615807323e-06
"19918",18,"continue",0.00431263944300557
"19919",19,"continue",6.02834527950423e-06
"19920",20,"continue",6.60009372133084e-06
"19921",1,"sleuth",6.79503097916396e-05
"19922",2,"sleuth",6.11459983001412e-06
"19923",3,"sleuth",6.57838474341011e-06
"19924",4,"sleuth",6.24949222875641e-06
"19925",5,"sleuth",5.15748376681984e-06
"19926",6,"sleuth",4.90838499408539e-06
"19927",7,"sleuth",6.06123055102647e-06
"19928",8,"sleuth",6.61056500499098e-06
"19929",9,"sleuth",5.57621854315714e-06
"19930",10,"sleuth",6.07928604864644e-06
"19931",11,"sleuth",5.3861027776132e-06
"19932",12,"sleuth",4.67567201095977e-06
"19933",13,"sleuth",6.00734097066616e-06
"19934",14,"sleuth",6.57146800023657e-06
"19935",15,"sleuth",5.52904684761394e-06
"19936",16,"sleuth",5.74867924094439e-06
"19937",17,"sleuth",0.000115053993195378
"19938",18,"sleuth",5.98146940777471e-06
"19939",19,"sleuth",6.02834527950423e-06
"19940",20,"sleuth",6.60009372133084e-06
"19941",1,"jpa",6.17730089014906e-06
"19942",2,"jpa",6.11459983001412e-06
"19943",3,"jpa",6.57838474341011e-06
"19944",4,"jpa",6.24949222875641e-06
"19945",5,"jpa",5.15748376681984e-06
"19946",6,"jpa",4.90838499408539e-06
"19947",7,"jpa",6.06123055102647e-06
"19948",8,"jpa",6.61056500499098e-06
"19949",9,"jpa",5.57621854315714e-06
"19950",10,"jpa",6.07928604864644e-06
"19951",11,"jpa",5.3861027776132e-06
"19952",12,"jpa",4.67567201095977e-06
"19953",13,"jpa",6.60807506773278e-05
"19954",14,"jpa",6.57146800023657e-06
"19955",15,"jpa",5.52904684761394e-06
"19956",16,"jpa",5.74867924094439e-06
"19957",17,"jpa",5.4787615807323e-06
"19958",18,"jpa",5.98146940777471e-06
"19959",19,"jpa",6.02834527950423e-06
"19960",20,"jpa",6.60009372133084e-06
"19961",1,"nlog",6.17730089014906e-06
"19962",2,"nlog",6.11459983001412e-06
"19963",3,"nlog",6.57838474341011e-06
"19964",4,"nlog",6.24949222875641e-06
"19965",5,"nlog",5.15748376681984e-06
"19966",6,"nlog",5.39922349349393e-05
"19967",7,"nlog",6.06123055102647e-06
"19968",8,"nlog",6.61056500499098e-06
"19969",9,"nlog",5.57621854315714e-06
"19970",10,"nlog",6.07928604864644e-06
"19971",11,"nlog",5.3861027776132e-06
"19972",12,"nlog",4.67567201095977e-06
"19973",13,"nlog",6.00734097066616e-06
"19974",14,"nlog",6.57146800023657e-06
"19975",15,"nlog",5.52904684761394e-06
"19976",16,"nlog",5.74867924094439e-06
"19977",17,"nlog",5.4787615807323e-06
"19978",18,"nlog",5.98146940777471e-06
"19979",19,"nlog",6.02834527950423e-06
"19980",20,"nlog",6.60009372133084e-06
"19981",1,"enhance",6.17730089014906e-06
"19982",2,"enhance",6.11459983001412e-06
"19983",3,"enhance",6.57838474341011e-06
"19984",4,"enhance",6.24949222875641e-06
"19985",5,"enhance",5.67323214350183e-05
"19986",6,"enhance",4.90838499408539e-06
"19987",7,"enhance",6.06123055102647e-06
"19988",8,"enhance",6.61056500499098e-06
"19989",9,"enhance",5.57621854315714e-06
"19990",10,"enhance",6.07928604864644e-06
"19991",11,"enhance",5.3861027776132e-06
"19992",12,"enhance",4.67567201095977e-06
"19993",13,"enhance",6.00734097066616e-06
"19994",14,"enhance",6.57146800023657e-06
"19995",15,"enhance",5.52904684761394e-06
"19996",16,"enhance",5.74867924094439e-06
"19997",17,"enhance",5.4787615807323e-06
"19998",18,"enhance",5.98146940777471e-06
"19999",19,"enhance",6.02834527950423e-06
"20000",20,"enhance",6.60009372133084e-06
"20001",1,"minikube",6.17730089014906e-06
"20002",2,"minikube",6.11459983001412e-06
"20003",3,"minikube",6.57838474341011e-06
"20004",4,"minikube",0.000193734259091449
"20005",5,"minikube",5.15748376681984e-06
"20006",6,"minikube",4.90838499408539e-06
"20007",7,"minikube",6.06123055102647e-06
"20008",8,"minikube",6.61056500499098e-06
"20009",9,"minikube",5.57621854315714e-06
"20010",10,"minikube",6.07928604864644e-06
"20011",11,"minikube",5.3861027776132e-06
"20012",12,"minikube",4.67567201095977e-06
"20013",13,"minikube",6.00734097066616e-06
"20014",14,"minikube",6.57146800023657e-06
"20015",15,"minikube",5.52904684761394e-06
"20016",16,"minikube",5.74867924094439e-06
"20017",17,"minikube",5.4787615807323e-06
"20018",18,"minikube",5.98146940777471e-06
"20019",19,"minikube",6.02834527950423e-06
"20020",20,"minikube",6.60009372133084e-06
"20021",1,"personal",6.17730089014906e-06
"20022",2,"personal",6.11459983001412e-06
"20023",3,"personal",6.57838474341011e-06
"20024",4,"personal",6.24949222875641e-06
"20025",5,"personal",5.15748376681984e-06
"20026",6,"personal",4.90838499408539e-06
"20027",7,"personal",6.06123055102647e-06
"20028",8,"personal",6.61056500499098e-06
"20029",9,"personal",5.57621854315714e-06
"20030",10,"personal",6.07928604864644e-06
"20031",11,"personal",5.3861027776132e-06
"20032",12,"personal",4.67567201095977e-06
"20033",13,"personal",6.00734097066616e-06
"20034",14,"personal",7.22861480026023e-05
"20035",15,"personal",5.52904684761394e-06
"20036",16,"personal",5.74867924094439e-06
"20037",17,"personal",5.4787615807323e-06
"20038",18,"personal",5.98146940777471e-06
"20039",19,"personal",6.02834527950423e-06
"20040",20,"personal",6.60009372133084e-06
"20041",1,"synchronize",6.17730089014906e-06
"20042",2,"synchronize",6.11459983001412e-06
"20043",3,"synchronize",6.57838474341011e-06
"20044",4,"synchronize",6.24949222875641e-06
"20045",5,"synchronize",5.15748376681984e-06
"20046",6,"synchronize",4.90838499408539e-06
"20047",7,"synchronize",6.06123055102647e-06
"20048",8,"synchronize",6.61056500499098e-06
"20049",9,"synchronize",5.57621854315714e-06
"20050",10,"synchronize",6.07928604864644e-06
"20051",11,"synchronize",5.3861027776132e-06
"20052",12,"synchronize",4.67567201095977e-06
"20053",13,"synchronize",6.00734097066616e-06
"20054",14,"synchronize",7.22861480026023e-05
"20055",15,"synchronize",5.52904684761394e-06
"20056",16,"synchronize",5.74867924094439e-06
"20057",17,"synchronize",5.4787615807323e-06
"20058",18,"synchronize",5.98146940777471e-06
"20059",19,"synchronize",6.02834527950423e-06
"20060",20,"synchronize",0.000138601968147948
"20061",1,"stand",6.17730089014906e-06
"20062",2,"stand",6.11459983001412e-06
"20063",3,"stand",6.57838474341011e-06
"20064",4,"stand",6.24949222875641e-06
"20065",5,"stand",5.15748376681984e-06
"20066",6,"stand",4.90838499408539e-06
"20067",7,"stand",6.06123055102647e-06
"20068",8,"stand",6.61056500499098e-06
"20069",9,"stand",5.57621854315714e-06
"20070",10,"stand",6.07928604864644e-06
"20071",11,"stand",5.3861027776132e-06
"20072",12,"stand",4.67567201095977e-06
"20073",13,"stand",6.60807506773278e-05
"20074",14,"stand",7.22861480026023e-05
